entrez_id	symbol	clock_coefficient	P1_log2FC_control_L2C_vs_E2C	P1_dynamic_gene_class	P1_contribution_control	P1_contribution_A485	P1_contribution_A485_DUX	P3_contribution_control	P3_contribution_Brg1_matKO	P3_log2FC_control_L2C_vs_E2C
216292	Mettl25	0.0016084341496701	-0.8133143460533295	neither	-0.0005595893679814	-0.0013128002407949	-0.0007261874663785	-0.000344203380483	-0.0004263044252806	-0.2771378998288961
107513	Ssr1	0.0020455595606778	-0.6439265009828381	neither	-0.0005589941621113	-0.0006714696172931	-0.0008199457451133	-0.0004136318157213	-0.0002818471438997	-0.3347136022783334
245945	Rbm47	-0.0048483369797794	0.4879906147275865	neither	-0.0005571359785146	-0.0013042272713388	0.0003817596993994	0.0009909015479004	-9.985148295976475e-05	-0.3691154442192969
56316	Ggcx	-0.0070668931434766	0.0818808550062015	neither	-0.0005552094698084	0.0004112925028473	0.0037407496980734	0.0021592044699098	0.0012012039864738	-0.6220046535474578
12477	Ctla4	0.0039026845308445	-0.2611549553107143	neither	-0.0005551498205785	-0.0018740775279117	-0.0003586152053763	0.0022562889668318	-0.0013502467525333	0.9517190188118776
19734	Rgs16	0.0019986047155409	-0.253319921892462	neither	-0.0005513498428761	0.0006364515601176	-0.0004851929078455	-0.0008605386184605	0.0001087436347851	-0.8395334505510773
320865	Cdh18	0.0030571058347324	-0.6696270468506591	neither	-0.0005412405923051	-0.0014046236615207	-0.0035337110076042	-0.0006343726138947	-0.0002447745287368	-0.1685531249508088
74694	Tbc1d30	0.0009589745296348	-1.0192125358308484	neither	-0.000540746129977	-0.0006900236489831	-0.001090213966913	-0.0007010775261266	-0.0005669106824083	-1.585716080953594
240261	Ccdc112	0.0021045350143351	-0.6715452550774105	neither	-0.0005380804076164	-0.0013358790713923	-0.0017186494970612	-0.001293257334283	-0.00095721549474	-1.3961556368841783
229595	Adamtsl4	-0.0018679085529802	0.4801868842747359	neither	-0.0005271238715604	0.0003682383383175	-0.0001292376560965	-0.0017603516314603	-0.0011499213864623	1.5252308089214062
21652	Phf1	0.0031997481346069	-0.2975737640037112	neither	-0.0005176766651343	-0.0004079966913006	-0.0004296793149665	5.05093008286298e-05	0.0001008045512172	0.2060907406844536
74386	Rmi1	0.0016075355822	-0.806430055512456	neither	-0.0005141881947512	-0.0003479303087539	-0.0005247957941068	-0.0008807747841022	-0.0005201738972772	-1.3541654543117303
16007	Ccn1	0.0048639311053445	0.0111919478915141	neither	-0.0005129420684137	0.0003794543441706	-0.0029704782930031	-0.0047611157237183	-0.0009173598198011	-1.714281347214382
22359	Vldlr	-0.0012225924242933	0.7895385856881232	neither	-0.0005124018618341	-0.0011301718799537	-0.000708707380077	-0.0001240077069576	-1.906194448380554e-05	0.3781550532701352
18413	Osm	-0.0005066821483293	1.098597376786926	neither	-0.0005023746435875	-0.0003736112262134	-0.0002425665629167	-0.0003798295810447	-0.0005979223944433	1.1455702712607545
321007	Serac1	0.0023083330957763	-0.3766315642046485	neither	-0.0004958074813048	-0.000616568351892	-0.0009748757902619	-0.0008253998577335	-0.0004069715107292	-0.6614816972661802
13400	Dmpk	0.0034126889683893	-0.2623805763123608	neither	-0.000490003472507	-0.0004566559376211	-0.0005420433327101	-0.0008239577268036	-0.0011754861115158	-0.4125626168112798
15213	Hey1	0.0015118743554934	-0.7804544296044471	neither	-0.0004880832075446	0.0001120111686741	0.0001767220926431	-0.0005113801249191	-4.174560079205851e-05	-0.6438232228664177
52906	Ahi1	0.0026810750878427	-0.3224837398305693	neither	-0.0004850266636583	-0.0005511585433466	-0.0020122391049751	-0.0010161448993668	-0.0002269897077147	-0.5536820565447161
235402	Lingo1	-0.0025351709997859	0.3864784505797659	neither	-0.0004833362794602	-0.0005515702232364	-0.0008203307627685	0.0002846036943079	-0.0012538552034792	-0.2535651206438425
17060	Blnk	0.0032874114924015	-0.360549324712803	neither	-0.0004822978679016	0.0028856289992906	0.001300478633542	0.0006721795734759	-0.0017531417714056	0.5433733510908393
21940	Cd27	-0.0073410363036049	0.005247894194668	neither	-0.0004784091117151	-0.0005064515797501	0.0008786795555591	-0.0028369854977206	-0.0018413806976587	0.6479955996925559
230721	Pabpc4	-0.0020749508132526	0.8810539139498282	neither	-0.0004698610665295	0.0005237785788692	-0.0003847620347006	-0.0001687670502728	-3.792213531748752e-06	0.4478884062212754
225825	Cd226	0.0005078507302929	-1.7756384394891822	neither	-0.0004687967704902	-0.0004168280545959	-0.0006289726635204	-0.000287417505162	-9.403734596673584e-05	-0.8002597102375013
66824	Pycard	-0.0010493031651035	0.392868029317571	neither	-0.000458032070229	-0.0004667041558643	-0.0003979591815395	-0.0003768276758384	-0.0001379405907103	1.1630196857087864
73852	D3Ertd751e	0.0063915264915353	-0.1554531501437589	neither	-0.0004570397290216	-0.0009134697786332	-0.0015186199859009	-0.0030789984363968	-0.0014229250585746	-0.7744495014763972
13363	Dhh	-0.0010614838431869	0.5895670587122608	neither	-0.0004465662664336	-0.0009889512909083	-0.0006799322496843	-0.000169716483273	2.9410364979938824e-05	0.2412594554616599
233878	Sez6l2	-0.0005525984113965	1.4532003703349967	neither	-0.0004445434069012	2.622839258898925e-05	-0.0003015372704232	-0.0003317437250434	-0.0004470134361661	1.7457815465420727
22171	Tyms	-0.0009303149585737	1.4011273266010384	neither	-0.0004440684828289	-0.0001922600625203	-0.0004571714514328	-0.0002411152631255	-2.0575471459536557e-05	0.9802194049534496
18779	Pla2r1	0.0010391249890563	-0.7879905604841033	neither	-0.0004423687375192	-0.0006708702041773	-0.0009354493483462	-0.0005338672067389	-0.0005043728285064	-0.7216692001471541
245020	Slc35g2	0.0008883933100928	-0.49942458340646	neither	-0.0004351064949957	-5.262004657023123e-05	-0.0003326524578739	0.0	0.0	
11364	Acadm	0.0031315530794885	-0.1916987867276516	neither	-0.0004331969022296	0.0005476214093842	0.0001876062189068	0.0005571786014577	0.0006072217661716	0.8078583825994563
16658	Mafb	0.0011455681745916	-0.5221369443129713	neither	-0.0004307844907825	0.0010175010989162	-0.0003636601788171	-0.0008367534509456	-0.0010369607638698	-0.8358579202769436
219114	Ska3	-0.0007292270736885	1.7699022681131915	neither	-0.0004264149971215	-0.0003508747468028	-0.0003868948702074	-0.0003877062715705	-0.0003002934154432	1.72973270747859
74134	Cyp2s1	-0.0004551249408279	1.6434489564782062	neither	-0.0004256479343823	0.0001445538206909	-0.0003828672587516	-0.0001406088252615	-0.0001037878654427	0.9700934945682655
67163	Ccdc47	0.0019987751529852	-0.3944423447819503	neither	-0.0004217459488963	-0.0001191680212169	-0.000248112307966	-0.0001902226173846	-0.0001946095934336	-0.0564577249767575
23850	Pappa2	-0.0052027439090074	0.0172230157561315	neither	-0.0004184198983722	-0.000788626738856	0.0010820235119953	2.23463900555706e-06	0.0028514012237921	0.2665954592661321
381644	Cep135	0.002515623998463	-0.3161392524585198	neither	-0.0004180282623566	0.0001719931019671	-0.0004491356867096	-0.0003795263371113	-4.502605788577878e-05	-0.1996343755284798
29857	Mapk12	0.0049716981375839	-0.2366489980014734	neither	-0.0004146321117678	0.0012604473997045	-0.0027418886969251	0.000462122355343	0.00156531836443	0.2505808908943802
12298	Cacnb4	0.0055443728420321	-0.1728186847961485	neither	-0.0004113953403907	0.0014151082486467	-0.0010450000645242	-0.0034164012152312	-0.0019955482286804	-0.79562459891039
268902	Robo2	0.000776779826672	-1.1403666187788437	neither	-0.0004042010079239	-0.0001595149194468	-0.0003924286961458	-0.0009985549855549	-4.583625149893087e-05	-1.0489047519132306
544963	Iqgap2	0.0004947875837109	-2.1090635642484785	neither	-0.0004022032356228	-0.0003612258788835	-0.0004176139807353	-0.0003694259065607	-0.0001480876569926	-1.9329974292191163
13841	Epha7	-0.005106914732646	0.1938275908045702	neither	-0.0004015303005718	-0.0014667799714691	-0.0009756406013799	0.0006966614423359	0.0003390807221824	-0.0094843869683686
76217	Jakmip2	-0.0012338729172829	0.6399647279458895	neither	-0.0004012055839628	-0.0007044493627026	-0.0001715279187057	-0.0002291188257657	0.0002164169698089	0.3631935722612689
22401	Zmat3	0.0104015670387849	-0.0200703728500801	neither	-0.0004005779753168	0.0025058748304944	-0.0010758352332858	0.0010531136186148	-0.0002460127363068	0.6122774969788647
78286	Nav2	0.0006323939724851	-1.462252737127757	neither	-0.0003873431255243	-6.201568229024357e-05	-0.0002083394043393	-0.0001466949359208	-9.51456093128642e-05	-0.5292530505136921
76787	Ppfia3	-0.0066274050708468	0.1085438646569681	neither	-0.0003859834786384	-0.00153027119364	6.906449133347719e-05	0.0001607783023091	0.0026441492941921	0.1016036284752796
18768	Pkib	0.0011614129721794	-0.804269805702092	neither	-0.0003858024924312	-6.214853379052357e-05	-0.0002746031130719	-0.0003923498198681	-0.0003918644326297	-0.5744190655145396
12575	Cdkn1a	0.0232750687775979	0.0236236297144525	neither	-0.0003805022651371	0.0143245602642468	0.0106917362742638	0.0047655262198246	0.0148724553979574	0.7924434752073993
17381	Mmp12	0.0003035694259773	-2.952662369535625	maternal	-0.0003733991240222	-0.0002424872534373	-0.0003302979174192	-0.000203462410633	-0.0002030935885929	-1.2572485878165651
56533	Rgs17	0.0006751355142739	-1.3329306098528468	neither	-0.0003715142065685	-8.311721062587908e-05	-0.0002752807427944	-0.0005623797788621	-0.0002865767138907	-2.143949957236269
108797	Mex3b	-0.0022280513149601	0.4542462812937772	neither	-0.0003708008760294	-0.0015319114841952	-0.0015370517937045	-3.9641671741093086e-06	-0.0006225938420704	0.3787102671187776
72472	Slc16a10	-0.0026769542774594	0.5001631829726062	neither	-0.0003647559038542	-9.938739826677189e-05	-0.0001335907018868	-0.0003829603164674	-0.0002973967977623	0.6646878957660881
15186	Hdc	0.0012767381345365	-0.3320100700766403	neither	-0.0003644812353601	0.0006383813299897	-0.0002038216475453	-0.0004792144540612	3.744027337140399e-05	-0.6452376674013669
57344	As3mt	0.0046512919178934	-0.162898154396819	neither	-0.0003628648750165	0.0022182310072818	-0.0010714616277018	-0.0031866258372082	-0.0026713309404335	-0.5844836767766781
66972	Slc25a23	-0.0013430290511753	0.8916887809302418	neither	-0.0003622752979197	-0.0006945113557264	-0.0002643454105263	0.0001446946724656	0.0001347563228146	-0.0643191801846447
74470	Cep72	0.0032715657119859	-0.1995001849694128	neither	-0.0003609214859463	-0.0001319119520554	0.0001010995007435	-0.0008272527190101	-0.0016234243511401	-0.352034492025908
22352	Vim	0.0064519669796076	-0.1173660477899646	neither	-0.0003569325035143	0.0080492603167612	0.0044023403359392	-0.0055843168260344	-0.0021389069119903	-1.8583864651197468
64945	Cldn12	0.0052855210336182	-0.1727758200418816	neither	-0.0003550006088176	0.0008736800289216	0.0008379448840095	0.0011481588922941	4.316156691793794e-05	0.878262836187729
338403	Cndp1	0.0013368536961442	-0.572504857539904	neither	-0.0003529684087316	0.0001565209252967	-0.0003092674475377	-0.0006545422288719	-0.0002874538947584	-0.9554494600575316
77782	Polq	-0.0003035151227903	3.207804275981861	neither	-0.0003504962106412	-7.760778690356008e-05	-0.0002953595339173	-0.0003155314867737	-0.000205229132608	3.310049642867801
108899	2700081O15Rik	-0.0007634332110802	0.5575112516770443	neither	-0.0003502539001692	-0.0008686124878947	-0.0004349887075269	-0.0005017656255146	0.000114027945884	1.415264337238939
236930	Ercc6l	-0.0013599569968207	0.8333333368694906	neither	-0.0003483193909432	0.0001620347051429	-0.0003060144791011	-0.0001100560275809	-6.85249257680317e-05	0.4676578323066396
14823	Grm8	0.0008291661961882	-0.9784951851799314	neither	-0.0003419990312419	-0.0003683175394663	-0.0004724162511654	-0.0001746119078851	-5.6232343577288805e-05	-0.3412563539910374
14623	Gjb6	0.0006618851137078	-0.4341065510776768	neither	-0.0003419507130862	0.000216238014941	-0.0005030074400128	0.0	0.0	
20509	Slc19a1	-0.0006291634706259	0.7864593494736181	neither	-0.0003402514343143	-0.0001068118345797	-0.0001936707887897	-0.0002603647440945	0.0001703595537647	1.3226884363462854
64340	Dhx38	-0.0035880001080771	0.3098603371260519	neither	-0.0003364973520729	0.0007702284141166	0.0007242266336586	-0.0001525863797818	0.0003104904019518	0.3601925112679293
13139	Dgka	-0.0065760363784251	0.3495745758761319	neither	-0.0003260394346926	-0.0036750979734437	-0.0015935113455114	0.0024173223871758	-0.0017038635892533	-0.7290352094929767
11496	Adam22	0.0033738056804938	-0.225383391821067	neither	-0.0003223449138564	-0.0005709327847648	-0.0010649082380438	0.0003449589218569	6.29175826160776e-05	0.5671570270093126
11600	Angpt1	0.0005205492579753	-1.1001558662649384	neither	-0.0003211002031977	-9.833331734024892e-05	-0.0003355798661296	-0.0002339013086104	-0.0001956423162463	-0.5242784945497216
75906	Fam184a	0.0021176019018658	-0.2755372776115684	neither	-0.00031707143656	-0.0001916648145544	-0.0004585696632964	-2.8128895874792257e-05	0.0001044025969978	0.1914682174314282
20430	Cyfip1	-0.0008353777118703	1.1619428173277522	neither	-0.0003168459241736	-2.5501997749894104e-05	-0.0003760044567965	0.0003125039591537	0.0003450883485791	-0.8295759464455553
320472	Ppm1e	-0.0027642250428269	0.3082317941301845	neither	-0.0003156636066349	0.0004144323450799	0.0005098340293703	-0.000178244404056	-3.1534729285800024e-05	0.505469059092109
67168	Lpar6	-0.0024642344044495	0.5209302983577391	neither	-0.0003138042931357	-0.0014602565299652	-0.0023578775402942	-0.0011208684735446	-0.0020252510889328	1.1622587236487836
71279	Slc29a3	0.0010822080844695	-0.5685140770373375	neither	-0.000310873545137	-4.7998104217622606e-05	-0.0001421300761822	-0.0003436498657205	-0.0002943114670006	-0.4929984099807202
18584	Pde8a	0.0015519245091677	-0.4805203289548587	neither	-0.0003063464089237	-0.0001563762426697	-0.0002354777037607	-0.0002766813968231	-0.0003706656076596	-0.2628734705663665
228852	Ppp1r16b	-0.0054356918886461	0.3723743086149637	neither	-0.0003047555455926	-0.0035223916201927	-0.0006471487465251	-0.0079681103338643	-0.0046619622203701	4.264402611969291
72748	Hdhd3	0.0027519406908945	-0.2326548812993092	neither	-0.0002997629387191	0.000494230373014	0.0009020818996983	0.0006641228726286	-0.0011921490298914	0.5000605608678148
18750	Prkca	0.0069767696530665	-0.1593062686502337	neither	-0.0002986604947301	3.034463510638481e-05	-0.0013272907612269	0.0030394982520394	0.0002821899177844	0.9892113116050404
11688	Alox8	0.0025435968314431	-0.2246284278955772	neither	-0.0002936205475893	1.010293344418282e-05	-0.001242011003173	0.0	0.0	
170459	Stard4	0.0006001768375616	-1.215676694736144	neither	-0.0002908892245395	0.0001279177003394	-6.767691439217222e-05	-0.0004659762481684	-0.0001546735073116	-1.421226338846058
244757	Glb1l2	0.0021600227938497	-0.3354987227832052	neither	-0.000290216632449	-0.0001282370754686	-0.0002465286993946	0.0009753868872969	-0.0013272812643322	1.0213893050920888
19725	Rfx2	0.0016377170605158	-0.3961692291216689	neither	-0.0002854292663224	0.0001020240497977	-0.0001488184816211	-0.0001758332216302	-0.00030226728388	-0.0622496979263399
634731	Susd1	-0.001158034532057	0.5081366811340975	neither	-0.0002758386626559	-0.0002630322535503	-5.534232742837692e-05	-0.0007663471253173	0.0007450062112452	0.8519239893288978
241230	St8sia6	0.0016679575035964	-0.3328438738456152	neither	-0.0002733510575475	1.6092768720764033e-05	-0.0003992655206528	-0.0004915229617211	0.0001192045653346	-0.4534459106313005
216739	Acsl6	0.0015826697576074	0.0881991888778262	neither	-0.0002693428737134	-0.0001207607085518	0.000336277100617	-0.0001237899336652	-0.001025825782085	0.0512482753206658
70551	Tmtc4	0.0005284756590021	-1.2030818945662096	neither	-0.0002680781049829	-0.0001391205147726	-0.0003069714452913	-0.0003448820900297	-0.0001728432166082	-1.5650066668507767
19338	Rab33b	0.0011087606525971	-0.4269049675573927	neither	-0.0002667085063608	0.000177269429618	0.0001696768912141	0.0003161156444281	0.0002194834362016	1.081295328204043
18984	Por	-0.0004677289850941	1.225657922447748	neither	-0.0002637679696908	0.0001009054048692	-0.0001993273589565	-0.0003220252947645	-0.0002055468509525	2.307559814659814
68667	Trpm4	0.001250611300973	-0.3594632734258677	neither	-0.0002637148497544	0.0006781406249534	-0.0005463133361646	-0.0004363145260517	-0.0002515786505551	-0.5901572524419398
71240	Osbpl7	-0.0009014044302681	0.6334646966232831	neither	-0.0002584911948816	-0.0001438322855252	2.6920725521782958e-05	-0.0004394945614168	-3.0859128355347554e-05	1.565354518112392
12876	Cpe	0.00129023348044	-0.3818281890153012	neither	-0.0002550590665325	-4.2845453810947975e-05	-0.0006647534657245	-0.0005510080685944	-0.0008318777436507	-0.2674828639332913
102436	Lars2	0.0019791140382622	0.0706550835826751	neither	-0.0002539500489411	0.0009085896560387	0.0004113783240747	-0.000944559218085	-0.0001377619162152	-1.4372597559110103
69574	Cmbl	0.0019446246212597	-0.2254331363354851	neither	-0.0002489363101557	0.0002760571842111	-0.001745843893677	7.342296088617394e-05	0.0001856800259552	-0.0431428993069568
21942	Tnfrsf9	-0.0016423505990859	0.2782028816913026	neither	-0.0002446064326699	-0.0008446259236992	-0.0006355178401374	0.0002102565058788	-9.956861885086384e-05	0.322026886739614
269423	Abhd18	0.0021107358348142	-0.2015463793082496	neither	-0.0002414643143594	9.0753042820277e-05	-0.0003908404909242	-0.0002322363638958	-0.0003746703952051	-0.0204457849790018
19087	Prkar2a	0.0018459304051558	-0.1554253448965795	neither	-0.0002336240839155	-0.0002306469294481	-0.0002882269714548	5.491889034593994e-05	2.1826189118919625e-05	0.3150820502546604
54725	Cadm1	0.0010425560666997	-0.49357916684893	neither	-0.0002286850364102	-0.0001136117509303	-0.0003217074455092	-0.0002352128464075	-0.0001189954623107	-0.4064092647990762
226409	Zranb3	0.0026196064526806	-0.1906586242050681	neither	-0.0002241527691584	-0.000357566120935	-0.0006138066638233	-0.0010560993698131	-0.0010662678489255	-0.8542478582710242
